30450,31650,342728,432,30900,30600,30670,3.865,5.9,1595.87,12.95,14.89,-1.9,3661,2215.71,11344.58,3542.4,7086.03,1317,44.13,2.6,0,2.5,1.6295,43.71,918,382.25,1268.64,89.04,3.5,1025.4,60,7.8,1316,3.5,1557,5.5,1351,3.12,377.92,1092.2,1761.92,-7.8,31000
30500,33950,987534,1432,30500,31000,31400,3.84,3.4,1563.18,12.56,19.45,2.7,2206,2133.32,11694.05,3715.23,7054.98,1721,43.96,3.3,0,2.1,1.6745,43.12,895.9,384.25,1358.28,88.28,3.4,1021.5,32.3,5.6,1313,1.9,1409,5.9,1433,3.12,385.69,1127.51,1795.01,-1.4,33850
33900,35100,816087,2400,34800,33850,32060,3.798,4.5,1549.25,12.815,16.07,-0.5,2883,2105.36,11930.66,3693.81,7376.12,958,41.4,2.5,0,4.6,1.616,43.1,910.7,363.5,1371.64,88.02,4.5,1025.3,32.3,5.9,1239,0,1524,5.9,1749,3.12,386.59,1128.39,1790.43,-12.5,34450
33300,34750,735821,2400,34700,34450,32810,3.995,7.9,1519.59,12.958,10.93,0.3,2200,2050.39,12001.53,3712.06,7198.25,1310,45.09,2.3,0,8.4,1.6175,41.46,924,363.5,1426.1,87.91,3.3,1029,34.9,4.9,1252,1.4,1601,6.1,1315,3.11,389.27,1126.03,1800.42,-11.3,34150
34150,35450,515106,1535,34400,34150,33520,3.932,2.7,1522.49,13.23,4.39,2.9,2003,2072.32,12525.8,3753.68,7569.28,1758,44.93,4.4,22.5,7.9,1.6585,44.03,930.1,390,1431.5,87.4,1.8,1029.2,68.4,5.5,1347,2.6,1440,6.3,1802,3.11,387.77,1125.46,1804.86,-8.7,34150
34250,35700,581885,1343,34300,34150,34310,3.85,8.7,1510.57,12.905,9.85,-3,3795,2063.5,12976.71,3863.99,7704.15,2214,43.98,3.4,0.5,5.6,1.7395,42.07,922,381.25,1404.02,86.89,2.5,1023,75.1,8.4,2311,4.8,1524,6.2,2218,3.11,394.66,1163.88,1858.23,-3.2,34950
34750,35950,832656,1446,35450,34950,34610,3.812,12.3,1484.12,12.685,15.98,5.8,2934,2050.68,12878.09,3857.1,7949.13,1642,48.24,3.3,0,1.6,1.7175,43.77,916.8,399.75,1462.11,87.51,2.1,1014.7,57.3,6,1455,5.3,1429,6.5,1650,3.11,398.6,1169.95,1869.7,4.4,35350
33700,35800,1403186,1830,35800,35350,34520,3.684,16.3,1434.34,11.95,3.14,4.7,2857,1991.03,13117.17,3804.99,7972.17,1452,47.66,4.7,0,8.8,1.709,46.04,889.1,402,1491.22,85.72,4.1,1014.9,71.9,7.7,1215,1.6,1407,6.4,1509,3.11,393.94,1161.81,1891.6,2.8,34000
33700,35100,1044370,2400,34550,34000,34430,4.174,14.1,1470.24,13.5,2.05,14,4082,2023.46,13130.92,3816.93,7945.96,2400,50.67,2.6,0.1,9,1.798,46.62,958.8,427.75,1483.48,83.82,2,1012.7,82.6,8.8,1452,8.8,1458,7,103,3.11,400.71,1170.94,1900.24,11.1,33700
33000,34350,856818,1728,33700,33700,34230,4.227,12.2,1470.67,13.827,19.86,9.9,2256,2016.7,12833.51,3842.85,7945.96,1258,51.22,2.6,0.3,0.1,1.7875,48.62,956.2,435.75,1457.27,84.09,1.5,1014,45.8,5.6,2400,8,2400,7.1,1307,3.11,409.23,1199.5,1920.53,11.1,33150
33150,33750,996446,2400,33150,33150,33970,4.294,4.5,1460.88,13.862,18.89,6.3,2233,2025.91,13447.42,3952.81,8215.53,511,53.47,3.6,0,1.5,1.832,49.61,952.5,467.5,1555.77,84.07,4.6,1020.9,41,5.1,1552,0.1,1611,7.6,830,3.11,412.39,1221.7,1937.51,-0.5,33650
34300,35600,1410157,2400,34650,33650,33990,4.347,1.9,1438.59,13.344,9.67,0.5,3151,2034.48,13910.34,3911.46,8488.3,1651,53.5,2.8,0,5.5,1.7985,50.22,923.8,468.25,1516.52,84.3,3.9,1021,41.5,6,1759,0.1,1511,8.4,1641,3.1,419.29,1229.02,1955.47,-8.4,35450
35300,36650,1058661,1505,35350,35450,34470,4.329,2.4,1408.37,13.424,17.28,-0.1,2393,2032.52,13622.11,3900.25,8479.99,1511,51.75,4.4,0,3.9,1.797,50.16,935.8,465.75,1528.95,84.29,2.2,1021.9,49.4,5.4,1013,1.6,1012,8.9,1513,3.1,427.27,1243.8,1966.19,-10.5,36400
35800,37200,970324,1611,36850,36400,35080,3.947,4.7,1419.43,13.607,9.41,-2,3818,2015.99,14108.98,3925.2,8636.33,1439,53.46,3.6,4.5,6,1.8495,50.42,940,463.25,1587,84.33,1,1020.3,61.1,8.8,1011,3.9,1709,8.5,1406,3.1,421.24,1237.51,1957.04,-7.4,36750
36000,37800,875158,1456,37350,36750,35650,3.737,3.8,1360.5,13.253,21.88,2.1,3114,1943.8,14119.5,3898.85,8626.97,1625,51.98,3.6,1.5,1.5,1.834,50.87,923.2,455.25,1545.2,85.44,2.4,1022.9,35,7.1,1634,4.9,1501,8.2,1510,3.1,412.01,1197.46,1889,-3.1,36000
34000,36200,572752,111,35700,36000,35720,3.739,7.3,1354.71,13.023,15.93,0.1,3152,1898.6,13456.33,3762.91,8236.08,1721,47.99,3.3,0,6.8,1.761,48.31,915.5,439.76,1501.8,86.27,4,1026.9,44.8,6.4,1511,0,1532,8.4,1746,3.1,421.44,1206.26,1894.51,-11.1,34000
34250,35300,426301,1635,34500,34000,35540,3.776,6.1,1414.8,12.975,16.66,3.9,2857,1963.74,13576.02,3926.14,8109.53,1403,49.23,3.6,0,5,1.839,46.8,922.6,426.7,1528.59,85.93,4.2,1027,49.6,5.1,1444,4.3,1501,8.7,1404,3.1,430.97,1233.36,1942.41,-4.4,34550
35100,37100,924637,1624,35150,34550,35520,3.695,5.9,1412.61,12.965,16.59,3.5,3113,2005.58,13519.54,3955.61,8351.91,1637,47.93,3,0,4,1.8455,47.01,926.1,418.84,1551.6,86.09,3.5,1024.4,49.5,6.7,1437,4.3,1457,8.3,1643,3.1,439.84,1276.97,2010.03,-4.2,36300
37100,39300,1430123,1530,37200,36300,35950,3.782,7.6,1395.99,13.015,22.66,2.2,2573,1991.27,14521.97,4124.97,8719.78,2114,52.75,3.1,0,2.3,1.888,48.24,907.4,446.65,1602.63,84.97,3.7,1024.8,48.5,4.6,1711,3.8,1655,8.3,1717,3.1,439.16,1283.75,2051.29,-4.2,38900
38200,40500,1247094,1604,39500,38900,36640,3.801,8.2,1353.83,12.725,16.19,2.6,2699,1987.27,14545.69,4029.67,8749.84,1639,53.47,2.5,0,7.1,1.9995,50.75,895.6,449.09,1621.87,84.85,5.2,1027.3,55.9,6.3,1230,0,1550,8.8,1647,3.1,447.94,1297.85,2078.67,-3,39450
39000,40500,754173,1438,39100,39450,37750,3.732,10.9,1325.51,12.105,22.55,5.3,2165,1982.91,14998.04,3993.54,8857.93,1528,52.24,2.8,0,0,1.9585,52.58,871.5,448.29,1606.71,84.8,4,1025.9,54.3,5.4,1633,4,1455,8.4,1525,3.1,458.57,1300.1,2088.82,-0.4,39550
38600,40000,506229,1608,39900,39550,38720,3.562,14.1,1305.11,12.205,21.88,5.4,2404,1940.01,14928.97,3930.52,8832.85,1642,51.22,2.2,0,0,1.991,51.2,882.2,442.3,1561.61,85.53,5.3,1016.4,46.3,5.7,1750,0,1527,8.9,1442,3.1,460.83,1262.07,2025.26,1.3,39400
38500,39700,492649,2400,38500,39400,39240,3.63,16.2,1315.42,12.335,21.52,7.8,1877,1952.42,14474.86,3925.52,8595.01,1638,51.59,2.1,0,0,1.998,49.17,884.8,439.75,1590.66,85.64,5.6,1018.6,37.4,4.7,1601,0,1545,9.5,1723,3.1,481.45,1316.35,2116.47,1.9,38900
38650,40350,691033,1622,39300,38900,39480,3.61,17.5,1349.84,12.325,21.6,9.8,1831,1977.1,14901.41,3983.71,8916.06,1644,54.06,2.1,0,0,2.0705,51.99,882.2,452.75,1652.54,85.74,6.5,1021.5,37.6,4.9,1432,0,1456,9.2,1645,3.09,493.26,1336.04,2128.48,0.5,40100
40050,41550,821498,1620,40800,40100,39670,3.61,17.3,1329.62,12.325,22.29,10.9,1788,1960.07,14901.41,3983.71,8964.11,1620,54.06,2.4,0,0,2.0705,51.99,882.2,452.75,1652.54,85.74,6.8,1023.5,37.6,5.5,1411,0,1417,9.6,1740,3.09,507.23,1338.26,2138.06,2.2,40400
